Id,IsDeleted,CaseNumber,ContactId,AccountId,AssetId,ParentId,SuppliedName,SuppliedEmail,SuppliedPhone,SuppliedCompany,Type,Status,Reason,Origin,Subject,Priority,Description,IsClosed,ClosedDate,IsEscalated,OwnerId,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,ContactPhone,ContactMobile,ContactEmail,ContactFax,LastViewedDate,LastReferencedDate,Employee_ID__c,Member_ID__c,Passport_ID__c,SSN__c
5000U00000AQkMtQAL,,00002396,0030U00000p33hVQAQ,0010U000010rDSXQA2,,,,,,,Claim,New,Claim,Web,File a new claim,Low,I'd like to file a new claim and have some questions about the information required.,,,,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,(555) 238-6270,(555) 355-3950,angelina.handal@example.com,,2020-04-14T22:34:10.000+0000,2020-04-14T22:34:10.000+0000,000165010265,000303847241,000637266541,000-75-1694
5000U00000AQkMuQAL,,00002397,0030U00000p33hWQAQ,0010U000010rDSYQA2,,,,,,,Claim,Closed,Claim,Phone,File a new claim,Medium,I'd like to file a new claim and have some questions about the information required.,1,2020-04-14T22:34:09.000+0000,,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,(555) 383-2377,(555) 323-9927,charise.welp@example.com,,2020-04-14T22:34:10.000+0000,2020-04-14T22:34:10.000+0000,000547575660,000680162022,000896964937,000-79-1250
5000U00000AQkN5QAL,,00002408,0030U00000p33hhQAA,0010U000010rDSjQAM,,,,,,,Cancellation,New,Cancellation,Web,Cancel my service,Medium,I'm moving and will no longer need my service and need assistant to cancel.,,,,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,(555) 593-7165,(555) 854-6716,leann.stjuste@example.com,,2020-04-14T22:34:10.000+0000,2020-04-14T22:34:10.000+0000,000998752417,000281766749,000879574534,000-48-9618
5000U00000AQkN6QAL,,00002409,0030U00000p33hiQAA,0010U000010rDSkQAM,,,,,,,Claim,Closed,Claim,Email,File a new claim,Medium,I'd like to file a new claim and have some questions about the information required.,1,2020-04-14T22:34:09.000+0000,,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,(555) 373-2265,(555) 902-3930,latrina.kiger@example.com,,2020-04-14T22:34:10.000+0000,2020-04-14T22:34:10.000+0000,000162661870,000391595871,000940087976,000-72-6862
5000U00000AQkN7QAL,,00002410,0030U00000p33hjQAA,0010U000010rDSlQAM,,,,,,,Cancellation,New,Cancellation,Web,Cancel my service,Medium,I'm moving and will no longer need my service and need assistant to cancel.,,,,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,(555) 753-9454,(555) 339-9012,miquel.morkve@example.com,,2020-04-14T22:34:10.000+0000,2020-04-14T22:34:10.000+0000,000450596475,000484866843,000144055406,000-51-6608
5000U00000AQkNNQA1,,00002426,0030U00000p33hzQAA,0010U000010rDT1QAM,,,,,,,Cancellation,New,Cancellation,Phone,Cancel my service,Medium,I'm moving and will no longer need my service and need assistant to cancel.,,,,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,(555) 786-4557,(555) 634-4733,ellan.bradmon@example.com,,2020-04-14T22:34:10.000+0000,2020-04-14T22:34:10.000+0000,000529464742,000986638714,000893343996,000-86-3387
5000U00000AQkNOQA1,,00002427,0030U00000p33i0QAA,0010U000010rDT2QAM,,,,,,,Enrollment,Closed,Enrollment,Email,Transfer service,Medium,I need help transferring my service to another account.,1,2020-04-14T22:34:09.000+0000,,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,(555) 688-2776,(555) 964-5505,graham.majmundar@example.com,,2020-04-14T22:34:10.000+0000,2020-04-14T22:34:10.000+0000,000434323030,000659540147,000722889222,000-68-7181
5000U00000AQkNPQA1,,00002428,0030U00000p33i1QAA,0010U000010rDT3QAM,,,,,,,Support,Closed,Support,Phone,Problems using service,Medium,I'm having difficult using the service and would like some assistant.,1,2020-04-14T22:34:09.000+0000,,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,(555) 309-1586,(555) 643-5878,jodi.mccart@example.com,,2020-04-14T22:34:10.000+0000,2020-04-14T22:34:10.000+0000,000150402642,000220340807,000255080957,000-92-9893
5000U00000AQkNQQA1,,00002429,0030U00000p33i2QAA,0010U000010rDT4QAM,,,,,,,Support,New,Support,Phone,Problems using service,Low,I'm having difficult using the service and would like some assistant.,,,,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,(555) 865-8617,(555) 789-6296,horacio.camaron@example.com,,2020-04-14T22:34:10.000+0000,2020-04-14T22:34:10.000+0000,000134658608,000693514914,000360210548,000-59-4308
5000U00000AQkNSQA1,,00002431,0030U00000p33i4QAA,0010U000010rDT6QAM,,,,,,,Enrollment,Closed,Enrollment,Phone,Transfer service,Medium,I need help transferring my service to another account.,1,2020-04-14T22:34:09.000+0000,,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,(555) 594-8704,(555) 229-8603,gonzalo.seung@example.com,,2020-04-14T22:34:10.000+0000,2020-04-14T22:34:10.000+0000,000490996643,000526504714,000495297088,000-59-2639
5000U00000AQkNRQA1,,00002430,0030U00000p33i3QAA,0010U000010rDT5QAM,,,,,,,Claim,New,Claim,Email,File a new claim,Low,I'd like to file a new claim and have some questions about the information required.,,,,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,(555) 856-3344,(555) 494-4796,taryn.hibert@example.com,,2020-04-14T22:34:10.000+0000,2020-04-14T22:34:10.000+0000,000323269464,000824261034,000931221125,000-91-6083
5000U00000AQkNTQA1,,00002432,0030U00000p33i5QAA,0010U000010rDT7QAM,,,,,,,Claim,Escalated,Claim,Phone,File a new claim,Medium,I'd like to file a new claim and have some questions about the information required.,,,,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,(555) 196-9784,(555) 361-5698,twyla.routon@example.com,,2020-04-14T22:34:10.000+0000,2020-04-14T22:34:10.000+0000,000362557396,000294183797,000849029959,000-42-4332
5000U00000AQkNUQA1,,00002433,0030U00000p33i6QAA,0010U000010rDT8QAM,,,,,,,Billing,New,Billing,Email,Question about my bill,Medium,I received my latest billing invoice and have questions about 1 of the line items.,,,,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,(555) 975-1218,(555) 450-2579,francoise.fernelius@example.com,,2020-04-14T22:34:10.000+0000,2020-04-14T22:34:10.000+0000,000962027507,000156566203,000365979236,000-80-8692
5000U00000AQkNVQA1,,00002434,0030U00000p33i7QAA,0010U000010rDT9QAM,,,,,,,Cancellation,New,Cancellation,Email,Cancel my service,Medium,I'm moving and will no longer need my service and need assistant to cancel.,,,,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,(555) 228-2064,(555) 300-9916,tess.rachlin@example.com,,2020-04-14T22:34:10.000+0000,2020-04-14T22:34:10.000+0000,000220556904,000159056118,000828224304,000-61-3810
5000U00000AQkNWQA1,,00002435,0030U00000p33i8QAA,0010U000010rDTAQA2,,,,,,,Cancellation,New,Cancellation,Email,Cancel my service,Medium,I'm moving and will no longer need my service and need assistant to cancel.,,,,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,(555) 138-7812,(555) 892-8596,elois.bennis@example.com,,2020-04-14T22:34:10.000+0000,2020-04-14T22:34:10.000+0000,000490293683,000710671204,000267602359,000-56-1597
5000U00000AQkNXQA1,,00002436,0030U00000p33i9QAA,0010U000010rDTBQA2,,,,,,,Billing,Closed,Billing,Web,Question about my bill,Medium,I received my latest billing invoice and have questions about 1 of the line items.,1,2020-04-14T22:34:09.000+0000,,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,(555) 313-3288,(555) 720-6986,leota.sisneros@example.com,,2020-04-14T22:34:10.000+0000,2020-04-14T22:34:10.000+0000,000187144238,000961363677,000576411378,000-69-9228
5000U00000AQkNYQA1,,00002437,0030U00000p33iAQAQ,0010U000010rDTCQA2,,,,,,,Cancellation,New,Cancellation,Phone,Cancel my service,Medium,I'm moving and will no longer need my service and need assistant to cancel.,,,,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,(555) 564-5921,(555) 194-6928,marcus.larsh@example.com,,2020-04-14T22:34:10.000+0000,2020-04-14T22:34:10.000+0000,000674174514,000632142447,000652001190,000-73-3830
5000U00000AQkN8QAL,,00002411,0030U00000p33hkQAA,0010U000010rDSmQAM,,,,,,,Support,Closed,Support,Email,Problems using service,Low,I'm having difficult using the service and would like some assistant.,1,2020-04-14T22:34:09.000+0000,,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,(555) 813-3374,(555) 649-2200,elli.rippe@example.com,,2020-04-14T22:34:10.000+0000,2020-04-14T22:34:10.000+0000,000469706656,000775195580,000814258403,000-80-9080
5000U00000AQkN9QAL,,00002412,0030U00000p33hlQAA,0010U000010rDSnQAM,,,,,,,Enrollment,New,Enrollment,Email,Transfer service,Low,I need help transferring my service to another account.,,,,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,(555) 482-1443,(555) 750-5270,shanel.searl@example.com,,2020-04-14T22:34:10.000+0000,2020-04-14T22:34:10.000+0000,000132016366,000365329586,000388890946,000-61-5759
5000U00000AQkNAQA1,,00002413,0030U00000p33hmQAA,0010U000010rDSoQAM,,,,,,,Enrollment,New,Enrollment,Email,Transfer service,Low,I need help transferring my service to another account.,,,,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,(555) 185-9582,(555) 753-2013,alden.dederich@example.com,,2020-04-14T22:34:10.000+0000,2020-04-14T22:34:10.000+0000,000497634635,000531314281,000460174668,000-58-7113
5000U00000AQkNBQA1,,00002414,0030U00000p33hnQAA,0010U000010rDSpQAM,,,,,,,Cancellation,New,Cancellation,Phone,Cancel my service,Medium,I'm moving and will no longer need my service and need assistant to cancel.,,,,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,(555) 268-6198,(555) 130-5643,jocelyn.reels@example.com,,2020-04-14T22:34:10.000+0000,2020-04-14T22:34:10.000+0000,000297154053,000184858146,000644174761,000-27-6817
5000U00000AQkNGQA1,,00002419,0030U00000p33hsQAA,0010U000010rDSuQAM,,,,,,,Cancellation,Escalated,Cancellation,Email,Cancel my service,Low,I'm moving and will no longer need my service and need assistant to cancel.,,,,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,(555) 323-3383,(555) 871-4033,ike.thacher@example.com,,2020-04-14T22:34:10.000+0000,2020-04-14T22:34:10.000+0000,000132664073,000569072113,000994258849,000-81-5850
5000U00000AQkNHQA1,,00002420,0030U00000p33htQAA,0010U000010rDSvQAM,,,,,,,Claim,Closed,Claim,Email,File a new claim,Medium,I'd like to file a new claim and have some questions about the information required.,1,2020-04-14T22:34:09.000+0000,,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,(555) 491-3329,(555) 224-3814,daron.bentivegna@example.com,,2020-04-14T22:34:10.000+0000,2020-04-14T22:34:10.000+0000,000724173686,000344099380,000792391298,000-80-1895
5000U00000AQkNIQA1,,00002421,0030U00000p33huQAA,0010U000010rDSwQAM,,,,,,,Other,Closed,Other,Phone,Transfer service,Medium,I need help transferring my service to another account.,1,2020-04-14T22:34:09.000+0000,,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,(555) 943-9751,(555) 587-1288,dorian.go@example.com,,2020-04-14T22:34:10.000+0000,2020-04-14T22:34:10.000+0000,000149182018,000618323718,000335072506,000-63-6726
5000U00000AQkNJQA1,,00002422,0030U00000p33hvQAA,0010U000010rDSxQAM,,,,,,,Claim,Closed,Claim,Phone,File a new claim,High,I'd like to file a new claim and have some questions about the information required.,1,2020-04-14T22:34:09.000+0000,,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,(555) 842-6416,(555) 183-2633,brigette.kozloff@example.com,,2020-04-14T22:34:10.000+0000,2020-04-14T22:34:10.000+0000,000423652079,000840800603,000904164414,000-61-8552
5000U00000AQkNKQA1,,00002423,0030U00000p33hwQAA,0010U000010rDSyQAM,,,,,,,Claim,New,Claim,Phone,File a new claim,Low,I'd like to file a new claim and have some questions about the information required.,,,,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,(555) 172-5560,(555) 114-4641,lise.hammerschmidt@example.com,,2020-04-14T22:34:10.000+0000,2020-04-14T22:34:10.000+0000,000592137445,000878406321,000660508670,000-30-2082
5000U00000AQkNLQA1,,00002424,0030U00000p33hxQAA,0010U000010rDSzQAM,,,,,,,Claim,New,Claim,Phone,File a new claim,Low,I'd like to file a new claim and have some questions about the information required.,,,,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,(555) 623-6198,(555) 929-2193,ruth.hoggins@example.com,,2020-04-14T22:34:10.000+0000,2020-04-14T22:34:10.000+0000,000900042371,000524573654,000717660350,000-70-7292
5000U00000AQkNMQA1,,00002425,0030U00000p33hyQAA,0010U000010rDT0QAM,,,,,,,Other,Closed,Other,Phone,Transfer service,Medium,I need help transferring my service to another account.,1,2020-04-14T22:34:09.000+0000,,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,(555) 932-3861,(555) 595-6845,rebekah.balogun@example.com,,2020-04-14T22:34:10.000+0000,2020-04-14T22:34:10.000+0000,000838056284,000547624266,000393570481,000-72-4910
5000U00000AQkMrQAL,,00002394,0030U00000p33hTQAQ,0010U000010rDSVQA2,,,,,,,Other,Closed,Other,Phone,Transfer service,High,I need help transferring my service to another account.,1,2020-04-14T22:34:09.000+0000,,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,(555) 276-5754,(555) 406-5783,shirlene.nacol@example.com,,2020-04-14T22:34:10.000+0000,2020-04-14T22:34:10.000+0000,000892881078,000800115868,000877028212,000-56-2065
5000U00000AQkMpQAL,,00002392,0030U00000p33hRQAQ,0010U000010rDSTQA2,,,,,,,Billing,New,Billing,Email,Question about my bill,Low,I received my latest billing invoice and have questions about 1 of the line items.,,,,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,(555) 761-7608,(555) 960-5374,mervin.suryan@example.com,,2020-04-14T22:34:10.000+0000,2020-04-14T22:34:10.000+0000,000822426283,000264546022,000136711399,000-50-4827
5000U00000AQkMqQAL,,00002393,0030U00000p33hSQAQ,0010U000010rDSUQA2,,,,,,,Cancellation,Closed,Cancellation,Phone,Cancel my service,Low,I'm moving and will no longer need my service and need assistant to cancel.,1,2020-04-14T22:34:09.000+0000,,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,(555) 597-1252,(555) 800-7145,waylon.szabat@example.com,,2020-04-14T22:34:10.000+0000,2020-04-14T22:34:10.000+0000,000803363894,000858699222,000897261788,000-58-9689
5000U00000AQkMwQAL,,00002399,0030U00000p33hYQAQ,0010U000010rDSaQAM,,,,,,,Other,Escalated,Other,Phone,Transfer service,Medium,I need help transferring my service to another account.,,,,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,(555) 367-9092,(555) 337-8155,elmo.kludt@example.com,,2020-04-14T22:34:10.000+0000,2020-04-14T22:34:10.000+0000,000987354598,000859466799,000119629454,000-76-3270
5000U00000AQkMvQAL,,00002398,0030U00000p33hXQAQ,0010U000010rDSZQA2,,,,,,,Other,New,Other,Phone,Transfer service,Medium,I need help transferring my service to another account.,,,,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,(555) 321-4516,(555) 190-7571,saran.mcquiston@example.com,,2020-04-14T22:34:10.000+0000,2020-04-14T22:34:10.000+0000,000440324031,000125872550,000431193176,000-88-6623
5000U00000AQkMxQAL,,00002400,0030U00000p33hZQAQ,0010U000010rDSbQAM,,,,,,,Other,Closed,Other,Phone,Transfer service,Medium,I need help transferring my service to another account.,1,2020-04-14T22:34:09.000+0000,,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,(555) 377-4290,(555) 578-1974,spencer.kyte@example.com,,2020-04-14T22:34:10.000+0000,2020-04-14T22:34:10.000+0000,000603542856,000229986169,000597827114,000-58-7021
5000U00000AQkMlQAL,,00002388,0030U00000p33hNQAQ,0010U000010rDSPQA2,,,,,,,Cancellation,Closed,Cancellation,Email,Cancel my service,Low,I'm moving and will no longer need my service and need assistant to cancel.,1,2020-04-14T22:34:09.000+0000,,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,(555) 955-4869,(555) 422-9641,slyvia.malzhan@example.com,,2020-04-14T22:34:10.000+0000,2020-04-14T22:34:10.000+0000,000452540079,000935323069,000136925337,000-37-8990
5000U00000AQkMmQAL,,00002389,0030U00000p33hOQAQ,0010U000010rDSQQA2,,,,,,,Support,New,Support,Phone,Problems using service,High,I'm having difficult using the service and would like some assistant.,,,,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,(555) 988-5711,(555) 785-7070,mel.alderton@example.com,,2020-04-14T22:34:10.000+0000,2020-04-14T22:34:10.000+0000,000219617299,000594223277,000865509875,000-96-8645
5000U00000AQkMnQAL,,00002390,0030U00000p33hPQAQ,0010U000010rDSRQA2,,,,,,,Other,Escalated,Other,Phone,Transfer service,Low,I need help transferring my service to another account.,,,,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,(555) 903-2499,(555) 711-6672,sabrina.sowells@example.com,,2020-04-14T22:34:10.000+0000,2020-04-14T22:34:10.000+0000,000227260104,000158826670,000986168168,000-22-7733
5000U00000AQkMoQAL,,00002391,0030U00000p33hQQAQ,0010U000010rDSSQA2,,,,,,,Enrollment,New,Enrollment,Phone,Transfer service,Low,I need help transferring my service to another account.,,,,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,(555) 163-5224,(555) 391-6374,racheal.delavergne@example.com,,2020-04-14T22:34:10.000+0000,2020-04-14T22:34:10.000+0000,000723325378,000596535045,000281384041,000-72-3610
5000U00000AQkN0QAL,,00002403,0030U00000p33hcQAA,0010U000010rDSeQAM,,,,,,,Billing,Closed,Billing,Phone,Question about my bill,Low,I received my latest billing invoice and have questions about 1 of the line items.,1,2020-04-14T22:34:09.000+0000,,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,(555) 146-2915,(555) 370-9718,eric.lattus@example.com,,2020-04-14T22:34:10.000+0000,2020-04-14T22:34:10.000+0000,000900327377,000293874669,000371529864,000-56-8099
5000U00000AQkMyQAL,,00002401,0030U00000p33haQAA,0010U000010rDScQAM,,,,,,,Enrollment,New,Enrollment,Phone,Transfer service,Medium,I need help transferring my service to another account.,,,,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,(555) 111-7652,(555) 855-7478,un.vereen@example.com,,2020-04-14T22:34:10.000+0000,2020-04-14T22:34:10.000+0000,000934152582,000349432495,000941291802,000-28-1543
5000U00000AQkMzQAL,,00002402,0030U00000p33hbQAA,0010U000010rDSdQAM,,,,,,,Other,Closed,Other,Phone,Transfer service,Low,I need help transferring my service to another account.,1,2020-04-14T22:34:09.000+0000,,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,(555) 738-5052,(555) 543-2733,lore.lawrance@example.com,,2020-04-14T22:34:10.000+0000,2020-04-14T22:34:10.000+0000,000576349150,000707867417,000430864228,000-45-6756
5000U00000AQkN1QAL,,00002404,0030U00000p33hdQAA,0010U000010rDSfQAM,,,,,,,Other,New,Other,Phone,Transfer service,Low,I need help transferring my service to another account.,,,,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,(555) 736-3235,(555) 522-9302,aleen.czarnecki@example.com,,2020-04-14T22:34:10.000+0000,2020-04-14T22:34:10.000+0000,000181008808,000173658537,000898163322,000-90-1648
5000U00000AQkN2QAL,,00002405,0030U00000p33heQAA,0010U000010rDSgQAM,,,,,,,Cancellation,New,Cancellation,Email,Cancel my service,Medium,I'm moving and will no longer need my service and need assistant to cancel.,,,,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,(555) 557-6863,(555) 405-1259,ina.brow@example.com,,2020-04-14T22:34:10.000+0000,2020-04-14T22:34:10.000+0000,000615270447,000909985329,000350854162,000-87-9387
5000U00000AQkN3QAL,,00002406,0030U00000p33hfQAA,0010U000010rDShQAM,,,,,,,Other,New,Other,Web,Transfer service,Medium,I need help transferring my service to another account.,,,,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,(555) 869-5028,(555) 675-4874,jana.chubicks@example.com,,2020-04-14T22:34:10.000+0000,2020-04-14T22:34:10.000+0000,000777047466,000527011708,000922600196,000-17-5253
5000U00000AQkN4QAL,,00002407,0030U00000p33hgQAA,0010U000010rDSiQAM,,,,,,,Cancellation,Escalated,Cancellation,Web,Cancel my service,High,I'm moving and will no longer need my service and need assistant to cancel.,,,,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,(555) 417-4652,(555) 392-5947,edythe.darby@example.com,,2020-04-14T22:34:10.000+0000,2020-04-14T22:34:10.000+0000,000336570373,000810433281,000810758391,000-49-8428
5000U00000AQkNCQA1,,00002415,0030U00000p33hoQAA,0010U000010rDSqQAM,,,,,,,Claim,Escalated,Claim,Email,File a new claim,Medium,I'd like to file a new claim and have some questions about the information required.,,,,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,(555) 225-9142,(555) 774-9788,tonisha.rieber@example.com,,2020-04-14T22:34:10.000+0000,2020-04-14T22:34:10.000+0000,000722294319,000425279495,000248940769,000-91-4330
5000U00000AQkNDQA1,,00002416,0030U00000p33hpQAA,0010U000010rDSrQAM,,,,,,,Billing,New,Billing,Phone,Question about my bill,Low,I received my latest billing invoice and have questions about 1 of the line items.,,,,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,0050U000002zM7qQAE,2020-04-14T22:34:09.000+0000,(555) 567-8350,(555) 677-9692,tawanda.colla@example.com,,2020-04-14T22:34:10.000+0000,2020-04-14T22:34:10.000+0000,000898855426,000520375030,000868798165,000-94-6220
